Iteration, Item, Cond, Prime, Target, P_DO, P_PO
2,21,diff,give,loan,0.41240000000000004,0.5875999999999999
2,22,same,give,give,0.6844,0.31559999999999994
2,22,diff,hand,give,0.6777999999999997,0.3222000000000002
2,23,same,lend,lend,0.4717999999999999,0.5282
2,23,diff,show,lend,0.5047999999999998,0.4952000000000002
2,24,same,send,send,0.38719999999999966,0.6128000000000005
2,24,diff,post,send,0.3786000000000001,0.6213999999999998
2,25,same,give,give,0.6996000000000002,0.3003999999999998
2,25,diff,lend,give,0.7153999999999998,0.28460000000000013
2,26,same,hand,hand,0.2567999999999998,0.7432000000000001
2,26,diff,offer,hand,0.24640000000000006,0.7535999999999999
2,27,same,send,send,0.37539999999999984,0.6246000000000002
2,27,diff,show,send,0.37620000000000003,0.6237999999999999
2,28,same,show,show,0.3213999999999999,0.6786000000000001
2,28,diff,throw,show,0.33740000000000003,0.6626000000000001
2,29,same,loan,loan,0.3520000000000003,0.6479999999999997
2,29,diff,give,loan,0.428,0.5720000000000001
2,30,same,hand,hand,0.21339999999999995,0.7866
2,30,diff,give,hand,0.25400000000000006,0.746
2,31,same,lend,lend,0.4440000000000002,0.5559999999999999
2,31,diff,show,lend,0.5024000000000002,0.49759999999999976
2,32,same,send,send,0.3871999999999999,0.6128000000000001
2,32,diff,post,send,0.40879999999999966,0.5912000000000003
3,1,same,show,show,0.3260000000000001,0.6739999999999999
3,1,diff,give,show,0.3453999999999995,0.6546000000000004
3,2,same,hand,hand,0.23539999999999986,0.7646000000000002
3,2,diff,send,hand,0.24059999999999993,0.7594000000000001
3,3,same,give,give,0.6974,0.30259999999999987
3,3,diff,lend,give,0.6866000000000001,0.3133999999999999
3,4,same,loan,loan,0.3594000000000001,0.6406
3,4,diff,give,loan,0.41240000000000016,0.5875999999999998
3,5,same,send,send,0.3844000000000003,0.6155999999999996
3,5,diff,post,send,0.40679999999999983,0.5932000000000002
3,6,same,give,give,0.7006000000000001,0.29939999999999994
3,6,diff,hand,give,0.7031999999999999,0.29680000000000006
3,7,same,post,post,0.3678000000000004,0.6321999999999997
3,7,diff,sell,post,0.3961999999999999,0.6038
3,8,same,lend,lend,0.4557999999999998,0.5442000000000002
3,8,diff,show,lend,0.49000000000000027,0.5099999999999998
3,9,same,show,show,0.30679999999999996,0.6932000000000001
3,9,diff,give,show,0.3284000000000001,0.6715999999999999
3,10,same,hand,hand,0.2487999999999999,0.7512
3,10,diff,send,hand,0.25459999999999977,0.7454000000000003
3,11,same,loan,loan,0.34160000000000024,0.6583999999999998
3,11,diff,give,loan,0.3892000000000003,0.6107999999999997
3,12,same,sell,sell,0.2641999999999999,0.7358000000000001
3,12,diff,show,sell,0.30179999999999985,0.6982000000000002
3,13,same,send,send,0.3731999999999997,0.6268000000000002
3,13,diff,post,send,0.38739999999999997,0.6126
3,14,same,give,give,0.6910000000000001,0.30899999999999994
3,14,diff,hand,give,0.7046000000000002,0.2953999999999998
3,15,same,post,post,0.3639999999999997,0.6360000000000001
3,15,diff,send,post,0.3588,0.6411999999999999
3,16,same,show,show,0.3089999999999997,0.6910000000000003
3,16,diff,lend,show,0.32719999999999994,0.6728000000000001
3,17,same,hand,hand,0.2217999999999998,0.7782000000000002
3,17,diff,offer,hand,0.2561999999999998,0.7438000000000001
3,18,same,lend,lend,0.44599999999999995,0.5540000000000002
3,18,diff,sell,lend,0.5034000000000001,0.4966
3,19,same,send,send,0.40159999999999985,0.5984000000000002
3,19,diff,show,send,0.39559999999999995,0.6044000000000002
3,20,same,show,show,0.2974,0.7026000000000001
3,20,diff,throw,show,0.34060000000000007,0.6593999999999999
3,21,same,loan,loan,0.3337999999999999,0.6662
3,21,diff,give,loan,0.41219999999999996,0.5878000000000001
3,22,same,give,give,0.6912,0.3088000000000001
3,22,diff,hand,give,0.6922000000000001,0.30779999999999996
3,23,same,lend,lend,0.45300000000000024,0.5469999999999998
3,23,diff,show,lend,0.5009999999999998,0.4990000000000002
3,24,same,send,send,0.38359999999999994,0.6164000000000001
3,24,diff,post,send,0.3789999999999999,0.621
3,25,same,give,give,0.6850000000000002,0.3149999999999998
3,25,diff,lend,give,0.696,0.3040000000000001
3,26,same,hand,hand,0.23440000000000016,0.7655999999999998
3,26,diff,offer,hand,0.2569999999999998,0.7430000000000002
3,27,same,send,send,0.35999999999999965,0.6400000000000003
3,27,diff,show,send,0.36960000000000004,0.6304
3,28,same,show,show,0.31040000000000006,0.6896
3,28,diff,throw,show,0.32340000000000024,0.6765999999999999
3,29,same,loan,loan,0.36979999999999985,0.6302000000000002
