Iteration, Item, Cond, Prime, Target, P_DO, P_PO
5,10,same,hand,hand,0.30960000000000004,0.6904
5,10,diff,send,hand,0.28199999999999986,0.7180000000000001
5,11,same,loan,loan,0.4576000000000005,0.5423999999999994
5,11,diff,give,loan,0.3990000000000001,0.6009999999999999
5,12,same,sell,sell,0.3326000000000001,0.6673999999999998
5,12,diff,show,sell,0.29659999999999986,0.7034000000000001
5,13,same,send,send,0.4118000000000003,0.5881999999999997
5,13,diff,post,send,0.4074000000000001,0.5926
5,14,same,give,give,0.7068000000000002,0.2931999999999998
5,14,diff,hand,give,0.7084000000000003,0.29159999999999975
5,15,same,post,post,0.48120000000000007,0.5187999999999999
5,15,diff,send,post,0.41099999999999987,0.5890000000000001
5,16,same,show,show,0.3784000000000001,0.6215999999999999
5,16,diff,lend,show,0.3431999999999998,0.6568000000000004
5,17,same,hand,hand,0.30879999999999985,0.6912
5,17,diff,offer,hand,0.27159999999999995,0.7284
5,18,same,lend,lend,0.5501999999999997,0.4498000000000003
5,18,diff,sell,lend,0.5365999999999999,0.46340000000000003
5,19,same,send,send,0.4062000000000001,0.5937999999999999
5,19,diff,show,send,0.3844,0.6155999999999999
5,20,same,show,show,0.37980000000000014,0.6201999999999999
5,20,diff,throw,show,0.3583999999999996,0.6416000000000003
5,21,same,loan,loan,0.44420000000000026,0.5557999999999997
5,21,diff,give,loan,0.39579999999999993,0.6042000000000001
5,22,same,give,give,0.7000000000000002,0.30000000000000004
5,22,diff,hand,give,0.7029999999999998,0.297
5,23,same,lend,lend,0.5448,0.45519999999999994
5,23,diff,show,lend,0.5194,0.4806000000000001
5,24,same,send,send,0.3990000000000001,0.601
5,24,diff,post,send,0.3885999999999998,0.6114000000000003
5,25,same,give,give,0.6997999999999999,0.3002
5,25,diff,lend,give,0.6888,0.31120000000000003
5,26,same,hand,hand,0.3208000000000001,0.6792
5,26,diff,offer,hand,0.24159999999999987,0.7584000000000002
5,27,same,send,send,0.41779999999999995,0.5822
5,27,diff,show,send,0.3954000000000003,0.6045999999999997
5,28,same,show,show,0.39180000000000026,0.6081999999999997
5,28,diff,throw,show,0.33899999999999997,0.6610000000000001
5,29,same,loan,loan,0.4532000000000001,0.5467999999999998
5,29,diff,give,loan,0.4076000000000002,0.5924
5,30,same,hand,hand,0.3031999999999998,0.6968000000000001
5,30,diff,give,hand,0.2536,0.7464000000000001
5,31,same,lend,lend,0.5655999999999999,0.43440000000000023
5,31,diff,show,lend,0.5032,0.4968000000000001
5,32,same,send,send,0.4080000000000002,0.5919999999999999
5,32,diff,post,send,0.40159999999999996,0.5984
6,1,same,show,show,0.3725999999999999,0.6274
6,1,diff,give,show,0.3484000000000001,0.6515999999999997
6,2,same,hand,hand,0.30199999999999994,0.6980000000000002
6,2,diff,send,hand,0.24479999999999988,0.7552000000000001
6,3,same,give,give,0.6962,0.30379999999999985
6,3,diff,lend,give,0.7095999999999999,0.2904000000000001
6,4,same,loan,loan,0.4695999999999997,0.5304000000000003
6,4,diff,give,loan,0.40580000000000005,0.5941999999999998
6,5,same,send,send,0.4106000000000001,0.5893999999999999
6,5,diff,post,send,0.41280000000000006,0.5871999999999999
6,6,same,give,give,0.7180000000000002,0.28199999999999975
6,6,diff,hand,give,0.6910000000000003,0.3089999999999998
6,7,same,post,post,0.43,0.5700000000000001
6,7,diff,sell,post,0.4168000000000003,0.5831999999999998
6,8,same,lend,lend,0.5372000000000002,0.46279999999999977
6,8,diff,show,lend,0.5179999999999998,0.4820000000000001
6,9,same,show,show,0.36860000000000026,0.6313999999999997
6,9,diff,give,show,0.34439999999999976,0.6556000000000002
6,10,same,hand,hand,0.31560000000000016,0.6843999999999998
6,10,diff,send,hand,0.24359999999999987,0.7564000000000002
6,11,same,loan,loan,0.4839999999999999,0.516
6,11,diff,give,loan,0.3961999999999999,0.6038000000000001
6,12,same,sell,sell,0.34159999999999974,0.6584000000000002
6,12,diff,show,sell,0.2959999999999995,0.7040000000000006
6,13,same,send,send,0.4109999999999998,0.5890000000000002
6,13,diff,post,send,0.4066000000000004,0.5933999999999996
6,14,same,give,give,0.7020000000000004,0.2979999999999997
6,14,diff,hand,give,0.7188000000000001,0.2811999999999998
6,15,same,post,post,0.4691999999999998,0.5308000000000002
6,15,diff,send,post,0.42440000000000005,0.5755999999999999
6,16,same,show,show,0.35880000000000023,0.6411999999999998
6,16,diff,lend,show,0.33679999999999977,0.6632000000000002
6,17,same,hand,hand,0.31920000000000004,0.6808
6,17,diff,offer,hand,0.2580000000000001,0.742
6,18,same,lend,lend,0.5182000000000001,0.48179999999999984
6,18,diff,sell,lend,0.5224,0.47759999999999997
6,19,same,send,send,0.42440000000000005,0.5755999999999999
6,19,diff,show,send,0.4025999999999996,0.5974000000000004
6,20,same,show,show,0.38259999999999994,0.6174000000000002
6,20,diff,throw,show,0.3455999999999999,0.6544000000000001
6,21,same,loan,loan,0.49460000000000004,0.5054
6,21,diff,give,loan,0.4124,0.5875999999999999
6,22,same,give,give,0.6779999999999999,0.32200000000000006
6,22,diff,hand,give,0.6992,0.30079999999999985
6,23,same,lend,lend,0.5528,0.4472000000000002
6,23,diff,show,lend,0.5066000000000002,0.49339999999999984
6,24,same,send,send,0.41119999999999957,0.5888000000000003
6,24,diff,post,send,0.3782,0.6218
6,25,same,give,give,0.6823999999999998,0.3176000000000003
6,25,diff,lend,give,0.6951999999999998,0.30480000000000007
6,26,same,hand,hand,0.2857999999999999,0.7142
6,26,diff,offer,hand,0.23260000000000003,0.7673999999999999
6,27,same,send,send,0.4006,0.5993999999999999
6,27,diff,show,send,0.40200000000000025,0.5979999999999999
6,28,same,show,show,0.37679999999999986,0.6232000000000001
6,28,diff,throw,show,0.34259999999999985,0.6574000000000002
6,29,same,loan,loan,0.47399999999999964,0.5260000000000004
6,29,diff,give,loan,0.4186000000000003,0.5813999999999998
6,30,same,hand,hand,0.309,0.6910000000000001
6,30,diff,give,hand,0.23259999999999992,0.7674000000000001
6,31,same,lend,lend,0.5595999999999999,0.4404000000000001
6,31,diff,show,lend,0.5276000000000002,0.4723999999999999
6,32,same,send,send,0.41299999999999976,0.5870000000000003
6,32,diff,post,send,0.39299999999999974,0.6070000000000002
7,1,same,show,show,0.39779999999999993,0.6022000000000001
7,1,diff,give,show,0.33139999999999975,0.6686000000000002
7,2,same,hand,hand,0.3067999999999998,0.6932000000000001
7,2,diff,send,hand,0.26980000000000026,0.7301999999999997
7,3,same,give,give,0.7005999999999999,0.2994000000000001
7,3,diff,lend,give,0.6904000000000001,0.3095999999999999
7,4,same,loan,loan,0.46579999999999977,0.5342000000000001
7,4,diff,give,loan,0.4245999999999999,0.5754000000000001
7,5,same,send,send,0.4089999999999997,0.5910000000000002
7,5,diff,post,send,0.38859999999999995,0.6114
7,6,same,give,give,0.7198000000000002,0.2801999999999999
7,6,diff,hand,give,0.6967999999999999,0.3032000000000001
7,7,same,post,post,0.46859999999999996,0.5314
7,7,diff,sell,post,0.41999999999999993,0.5800000000000001
7,8,same,lend,lend,0.5428,0.45720000000000005
7,8,diff,show,lend,0.5233999999999996,0.47660000000000036
7,9,same,show,show,0.3498000000000001,0.6502
7,9,diff,give,show,0.3582000000000001,0.6418
7,10,same,hand,hand,0.3053999999999999,0.6946000000000001
7,10,diff,send,hand,0.25059999999999993,0.7494000000000001
7,11,same,loan,loan,0.4766000000000001,0.5233999999999999
7,11,diff,give,loan,0.38399999999999973,0.6160000000000003
7,12,same,sell,sell,0.3530000000000001,0.647
7,12,diff,show,sell,0.301,0.6990000000000001
7,13,same,send,send,0.40239999999999976,0.5976000000000004
7,13,diff,post,send,0.4006000000000003,0.5993999999999997
7,14,same,give,give,0.6947999999999999,0.3052000000000001
7,14,diff,hand,give,0.7089999999999999,0.29100000000000015
7,15,same,post,post,0.4930000000000005,0.5069999999999996
7,15,diff,send,post,0.40379999999999994,0.5962000000000001
7,16,same,show,show,0.37019999999999986,0.6298000000000001
7,16,diff,lend,show,0.3242,0.6758000000000001
7,17,same,hand,hand,0.31960000000000005,0.6803999999999999
7,17,diff,offer,hand,0.2582000000000002,0.7417999999999998
7,18,same,lend,lend,0.5593999999999996,0.4406000000000002
7,18,diff,sell,lend,0.5291999999999998,0.4708000000000002
7,19,same,send,send,0.40960000000000013,0.5903999999999999
7,19,diff,show,send,0.3908,0.6092
7,20,same,show,show,0.3733999999999997,0.6266000000000003
7,20,diff,throw,show,0.33540000000000014,0.6645999999999999
7,21,same,loan,loan,0.43739999999999973,0.5626000000000002
7,21,diff,give,loan,0.4047999999999999,0.5952000000000002
7,22,same,give,give,0.7049999999999998,0.2950000000000001
7,22,diff,hand,give,0.6821999999999999,0.3178
7,23,same,lend,lend,0.5359999999999999,0.464
7,23,diff,show,lend,0.5406000000000001,0.4593999999999999
7,24,same,send,send,0.4157999999999996,0.5842000000000003
7,24,diff,post,send,0.39800000000000024,0.6019999999999999
7,25,same,give,give,0.7063999999999999,0.2936000000000001
7,25,diff,lend,give,0.716,0.28400000000000003
7,26,same,hand,hand,0.31819999999999976,0.6818000000000002
7,26,diff,offer,hand,0.25440000000000007,0.7455999999999999
7,27,same,send,send,0.4279999999999997,0.5720000000000003
7,27,diff,show,send,0.3924000000000001,0.6075999999999999
7,28,same,show,show,0.3729999999999998,0.6270000000000003
7,28,diff,throw,show,0.3444000000000002,0.6555999999999998
7,29,same,loan,loan,0.4743999999999999,0.5256000000000002
7,29,diff,give,loan,0.4055999999999996,0.5944000000000004
7,30,same,hand,hand,0.2922000000000001,0.7077999999999999
7,30,diff,give,hand,0.24659999999999968,0.7534000000000003
7,31,same,lend,lend,0.5237999999999998,0.47620000000000007
7,31,diff,show,lend,0.5078,0.4922000000000001
7,32,same,send,send,0.3960000000000002,0.6039999999999999
7,32,diff,post,send,0.4101999999999997,0.5898000000000003
8,1,same,show,show,0.37980000000000025,0.6201999999999999
8,1,diff,give,show,0.32699999999999996,0.6729999999999999
8,2,same,hand,hand,0.2927999999999998,0.7072000000000002
8,2,diff,send,hand,0.2549999999999998,0.7450000000000001
8,3,same,give,give,0.6825999999999994,0.31740000000000057
8,3,diff,lend,give,0.6979999999999998,0.3020000000000001
8,4,same,loan,loan,0.44259999999999966,0.5574000000000005
8,4,diff,give,loan,0.4106000000000001,0.5894
8,5,same,send,send,0.4138,0.5862
8,5,diff,post,send,0.39139999999999986,0.6086000000000003
8,6,same,give,give,0.7,0.30000000000000004
8,6,diff,hand,give,0.7055999999999999,0.29440000000000016
8,7,same,post,post,0.47319999999999984,0.5268000000000002
8,7,diff,sell,post,0.4120000000000004,0.5879999999999996
8,8,same,lend,lend,0.5701999999999999,0.42980000000000007
8,8,diff,show,lend,0.49939999999999996,0.5006000000000002
8,9,same,show,show,0.40579999999999994,0.5942000000000001
8,9,diff,give,show,0.3278000000000001,0.6721999999999999
8,10,same,hand,hand,0.2984000000000001,0.7016
8,10,diff,send,hand,0.256,0.744
8,11,same,loan,loan,0.45680000000000004,0.5431999999999999
8,11,diff,give,loan,0.4162000000000001,0.5837999999999998
8,12,same,sell,sell,0.3479999999999999,0.6519999999999999
8,12,diff,show,sell,0.2872000000000001,0.7127999999999999
8,13,same,send,send,0.4021999999999998,0.5978000000000002
8,13,diff,post,send,0.37899999999999967,0.6210000000000003
8,14,same,give,give,0.712,0.28800000000000014
8,14,diff,hand,give,0.7085999999999999,0.29140000000000005
8,15,same,post,post,0.47740000000000005,0.5226
8,15,diff,send,post,0.4089999999999999,0.5910000000000001
8,16,same,show,show,0.38160000000000016,0.6183999999999998
8,16,diff,lend,show,0.35620000000000007,0.6437999999999999
8,17,same,hand,hand,0.31059999999999954,0.6894000000000005
8,17,diff,offer,hand,0.25059999999999977,0.7494000000000003
8,18,same,lend,lend,0.5498,0.4502
8,18,diff,sell,lend,0.5017999999999999,0.4982000000000001
8,19,same,send,send,0.4069999999999998,0.5930000000000003
8,19,diff,show,send,0.3917999999999997,0.6082000000000003
8,20,same,show,show,0.36460000000000004,0.6354
8,20,diff,throw,show,0.3308000000000001,0.6691999999999998
8,21,same,loan,loan,0.49140000000000017,0.5085999999999998
8,21,diff,give,loan,0.40220000000000006,0.5978
8,22,same,give,give,0.7023999999999999,0.29760000000000003
8,22,diff,hand,give,0.7022000000000002,0.29779999999999973
8,23,same,lend,lend,0.5764000000000004,0.42359999999999953
8,23,diff,show,lend,0.4995999999999998,0.5004000000000002
8,24,same,send,send,0.417,0.5830000000000001
